,Component,Waiting,Interpolation,Sending
3909600,0.564,0.000,0.001,0.000
3912300,0.261,0.000,0.001,0.000
3915000,0.373,0.000,0.062,0.000
3917700,0.283,0.013,0.003,0.000
3920400,0.486,0.000,0.002,0.000
3923100,0.261,0.000,0.005,0.000
3925800,0.262,0.000,0.002,0.000
3928500,0.258,0.000,0.003,0.000
3931200,0.524,0.000,0.001,0.000
3933900,0.259,0.000,0.002,0.000
3936600,0.270,0.000,0.002,0.000
3939300,0.264,0.000,0.001,0.000
3942000,0.467,0.000,0.005,0.000
3944700,0.269,0.000,0.001,0.000
3947400,0.270,0.000,0.001,0.000
3950100,0.266,0.000,0.001,0.000
3952800,0.574,0.000,0.001,0.000
3955500,0.263,0.000,0.002,0.000
3958200,0.264,0.000,0.002,0.000
3960900,0.279,0.000,0.010,0.000
3963600,0.461,0.000,0.002,0.000
3966300,0.260,0.000,0.002,0.000
3969000,0.265,0.000,0.005,0.000
3971700,0.259,0.000,0.002,0.000
3974400,0.723,0.000,0.001,0.000
3977100,0.259,0.000,0.001,0.000
3979800,0.264,0.000,0.001,0.000
3982500,0.261,0.000,0.002,0.000
3985200,0.463,0.000,0.001,0.000
3987900,0.261,0.000,0.002,0.000
3990600,0.266,0.000,0.001,0.000
3993300,0.268,0.000,0.002,0.000
3996000,0.531,0.000,0.001,0.000
3998700,0.264,0.000,0.001,0.000
4001400,0.267,0.000,0.002,0.000
4004100,0.260,0.000,0.003,0.000
4006800,0.460,0.000,0.002,0.000
4009500,0.259,0.000,0.002,0.000
4012200,0.264,0.000,0.001,0.000
4014900,0.259,0.000,0.005,0.000
4017600,0.523,0.000,0.013,0.000
4020300,0.266,0.000,0.001,0.000
4023000,0.268,0.000,0.001,0.000
4025700,0.266,0.000,0.002,0.000
4028400,0.465,0.000,0.045,0.000
4031100,0.263,0.000,0.001,0.000
4033800,0.269,0.000,0.001,0.000
4036500,0.263,0.000,0.002,0.000
4039200,0.583,0.000,0.002,0.000
4041900,0.263,0.000,0.005,0.000
4044600,0.268,0.000,0.002,0.000
4047300,0.261,0.000,0.002,0.000
4050000,0.464,0.000,0.005,0.000
4052700,0.261,0.000,0.002,0.000
4055400,0.264,0.000,0.001,0.000
4058100,0.261,0.000,0.001,0.000
4060800,0.533,0.000,0.002,0.000
4063500,0.260,0.000,0.002,0.000
4066200,0.264,0.000,0.002,0.000
4068900,0.263,0.000,0.001,0.000
4071600,0.463,0.000,0.002,0.000
4074300,0.262,0.000,0.001,0.000
4077000,0.265,0.000,0.001,0.000
4079700,0.261,0.000,0.001,0.000
4082400,0.525,0.000,0.001,0.000
4085100,0.261,0.000,0.005,0.000
4087800,0.264,0.000,0.001,0.000
4090500,0.260,0.000,0.002,0.000
4093200,0.458,0.000,0.002,0.000
4095900,0.258,0.000,0.002,0.000
4098600,0.264,0.000,0.001,0.000
4101300,0.258,0.000,0.002,0.000
4104000,0.521,0.000,0.001,0.000
4106700,0.263,0.000,0.001,0.000
4109400,0.271,0.000,0.003,0.000
4112100,0.267,0.000,0.001,0.000
4114800,0.464,0.000,0.002,0.000
4117500,0.265,0.000,0.002,0.000
4120200,0.263,0.000,0.002,0.000
4122900,0.257,0.000,0.002,0.000
4125600,0.584,0.000,0.001,0.000
4128300,0.260,0.000,0.001,0.000
4131000,0.266,0.000,0.001,0.000
4133700,0.262,0.000,0.001,0.000
4136400,0.462,0.000,0.002,0.000
4139100,0.260,0.000,0.002,0.000
4141800,0.266,0.000,0.002,0.000
4144500,0.261,0.000,0.002,0.000
4147200,0.527,0.000,0.002,0.000
4149900,0.260,0.000,0.001,0.000
4152600,0.264,0.000,0.002,0.000
4155300,0.262,0.000,0.002,0.000
4158000,0.461,0.000,0.001,0.000
4160700,0.436,0.000,0.002,0.000
4163400,0.264,0.011,0.001,0.000
4166100,0.261,0.000,0.002,0.000
4168800,0.589,0.000,0.001,0.000
4171500,0.263,0.000,0.001,0.000
4174200,0.264,0.000,0.001,0.000
4176900,0.259,0.000,0.002,0.000
4179600,0.459,0.000,0.001,0.000
4182300,0.261,0.000,0.002,0.000
4185000,0.262,0.000,0.003,0.000
4187700,0.257,0.000,0.002,0.000
4190400,0.583,0.000,0.001,0.000
4193100,0.257,0.000,0.001,0.000
4195800,0.266,0.000,0.001,0.000
4198500,0.270,0.000,0.005,0.000
4201200,0.471,0.000,0.002,0.000
4203900,0.266,0.000,0.005,0.000
4206600,0.266,0.000,0.002,0.000
4209300,0.261,0.000,0.004,0.000
4212000,0.528,0.000,0.002,0.000
4214700,0.259,0.000,0.002,0.000
4217400,0.262,0.000,0.001,0.000
4220100,0.257,0.000,0.002,0.000
4222800,0.458,0.000,0.002,0.000
4225500,0.257,0.000,0.002,0.000
4228200,0.261,0.000,0.005,0.000
4230900,0.258,0.000,0.006,0.000
4233600,0.525,0.000,0.001,0.000
4236300,0.261,0.000,0.001,0.000
4239000,0.261,0.000,0.002,0.000
4241700,0.262,0.000,0.002,0.000
4244400,0.461,0.000,0.002,0.000
4247100,0.264,0.000,0.001,0.000
4249800,0.267,0.000,0.002,0.000
4252500,0.259,0.000,0.001,0.000
4255200,0.598,0.000,0.002,0.000
4257900,0.258,0.000,0.002,0.000
4260600,0.261,0.000,0.001,0.000
4263300,0.258,0.000,0.001,0.000
4266000,0.459,0.000,0.006,0.000
4268700,0.258,0.000,0.005,0.000
4271400,0.262,0.000,0.002,0.000
4274100,0.260,0.000,0.001,0.000
4276800,0.529,0.000,0.001,0.000
4279500,0.260,0.000,0.004,0.000
4282200,0.263,0.000,0.002,0.000
4284900,0.262,0.000,0.001,0.000
4287600,0.470,0.000,0.001,0.000
4290300,0.260,0.000,0.002,0.000
4293000,0.264,0.000,0.002,0.000
4295700,0.260,0.000,0.002,0.000
4298400,0.522,0.000,0.001,0.000
4301100,0.265,0.000,0.001,0.000
4303800,0.266,0.000,0.005,0.000
4306500,0.260,0.000,0.002,0.000
4309200,0.462,0.000,0.001,0.000
4311900,0.260,0.000,0.002,0.000
4314600,0.264,0.000,0.003,0.000
4317300,0.259,0.000,0.001,0.000
4320000,0.582,0.000,0.001,0.000
4322700,0.267,0.000,0.005,0.000
4325400,0.266,0.000,0.002,0.000
4328100,0.262,0.000,0.001,0.000
4330800,0.462,0.000,0.002,0.000
4333500,0.262,0.000,0.001,0.000
4336200,0.265,0.000,0.002,0.000
4338900,0.260,0.000,0.001,0.000
4341600,0.541,0.000,0.002,0.000
4344300,0.261,0.000,0.002,0.000
4347000,0.263,0.000,0.001,0.000
4349700,0.260,0.000,0.002,0.000
4352400,0.458,0.000,0.002,0.000
4355100,0.258,0.000,0.001,0.000
4357800,0.262,0.000,0.002,0.000
4360500,0.259,0.000,0.002,0.000
4363200,0.578,0.000,0.001,0.000
4365900,0.259,0.000,0.002,0.000
4368600,0.266,0.000,0.001,0.000
4371300,0.267,0.000,0.003,0.000
4374000,0.464,0.000,0.002,0.000
4376700,0.263,0.000,0.001,0.000
4379400,0.286,0.000,0.001,0.000
4382100,0.265,0.000,0.001,0.000
4384800,0.555,0.000,0.001,0.000
4387500,0.262,0.000,0.004,0.000
4390200,0.265,0.000,0.002,0.000
4392900,0.263,0.000,0.001,0.000
4395600,0.461,0.000,0.004,0.000
4398300,0.258,0.000,0.002,0.000
4401000,0.261,0.000,0.002,0.000
4403700,0.258,0.000,0.001,0.000
4406400,0.752,0.000,0.004,0.000
4409100,0.267,0.000,0.014,0.000
4411800,0.297,0.000,0.001,0.000
4414500,0.258,0.000,0.002,0.000
4417200,0.466,0.000,0.002,0.000
4419900,0.261,0.000,0.001,0.000
4422600,0.262,0.000,0.002,0.000
4425300,0.262,0.000,0.001,0.000
4428000,0.526,0.000,0.001,0.000
4430700,0.259,0.000,0.002,0.000
4433400,0.260,0.000,0.001,0.000
4436100,0.258,0.000,0.002,0.000
4438800,0.463,0.000,0.002,0.000
4441500,0.258,0.000,0.005,0.000
4444200,0.263,0.000,0.002,0.000
4446900,0.258,0.000,0.002,0.000
4449600,0.538,0.000,0.001,0.000
4452300,0.276,0.000,0.012,0.000
4455000,0.276,0.000,0.001,0.000
4457700,0.269,0.000,0.001,0.000
4460400,0.469,0.000,0.002,0.000
4463100,0.267,0.000,0.001,0.000
4465800,0.269,0.000,0.001,0.000
4468500,0.262,0.000,0.002,0.000
4471200,0.578,0.000,0.001,0.000
4473900,0.259,0.000,0.002,0.000
4476600,0.263,0.000,0.005,0.000
4479300,0.257,0.000,0.002,0.000
4482000,0.461,0.022,0.005,0.000
4484700,0.260,0.000,0.002,0.000
4487400,0.264,0.000,0.002,0.000
4490100,0.261,0.000,0.002,0.000
4492800,0.529,0.000,0.001,0.000
4495500,0.256,0.000,0.002,0.000
4498200,0.259,0.000,0.002,0.000
4500900,0.255,0.000,0.002,0.000
4503600,0.456,0.000,0.002,0.000
4506300,0.254,0.000,0.001,0.000
4509000,0.260,0.000,0.001,0.000
4511700,0.260,0.000,0.001,0.000
4514400,0.520,0.000,0.001,0.000
4517100,0.256,0.000,0.002,0.000
4519800,0.262,0.024,0.002,0.000
4522500,0.259,0.000,0.002,0.000
4525200,0.464,0.011,0.002,0.000
4527900,0.260,0.000,0.002,0.000
4530600,0.260,0.000,0.002,0.000
4533300,0.255,0.000,0.002,0.000
4536000,0.577,0.000,0.002,0.000
4538700,0.261,0.000,0.002,0.000
4541400,0.271,0.000,0.002,0.000
4544100,0.273,0.000,0.005,0.000
4546800,0.470,0.000,0.002,0.000
4549500,0.269,0.000,0.001,0.000
4552200,0.269,0.000,0.005,0.000
4554900,0.263,0.000,0.001,0.000
4557600,0.531,0.000,0.001,0.000
4560300,0.261,0.000,0.002,0.000
4563000,0.261,0.000,0.001,0.000
4565700,0.260,0.000,0.001,0.000
4568400,0.461,0.000,0.002,0.000
4571100,0.256,0.000,0.003,0.000
4573800,0.264,0.000,0.002,0.000
4576500,0.259,0.000,0.001,0.000
4579200,0.579,0.000,0.002,0.000
4581900,0.257,0.000,0.002,0.000
4584600,0.262,0.000,0.004,0.000
4587300,0.260,0.000,0.002,0.000
4590000,0.457,0.000,0.002,0.000
4592700,0.256,0.000,0.001,0.000
4595400,0.261,0.000,0.002,0.000
4598100,0.257,0.000,0.003,0.000
4600800,0.525,0.000,0.001,0.000
4603500,0.257,0.000,0.002,0.000
4606200,0.267,0.000,0.002,0.000
4608900,0.262,0.000,0.002,0.000
4611600,0.465,0.000,0.001,0.000
4614300,0.264,0.000,0.002,0.000
4617000,0.266,0.000,0.002,0.000
4619700,0.259,0.000,0.002,0.000
4622400,0.580,0.000,0.001,0.000
4625100,0.262,0.000,0.002,0.000
4627800,0.263,0.000,0.004,0.000
4630500,0.259,0.000,0.002,0.000
4633200,0.462,0.000,0.002,0.000
4635900,0.264,0.000,0.001,0.000
4638600,0.263,0.000,0.001,0.000
4641300,0.259,0.000,0.002,0.000
4644000,0.528,0.000,0.001,0.000
4646700,0.260,0.000,0.001,0.000
4649400,0.263,0.000,0.001,0.000
4652100,0.259,0.000,0.004,0.000
4654800,0.606,0.000,0.006,0.000
4657500,0.259,0.000,0.002,0.000
4660200,0.265,0.000,0.002,0.000
4662900,0.263,0.000,0.002,0.000
4665600,0.529,0.000,0.001,0.000
4668300,0.257,0.000,0.002,0.000
4671000,0.261,0.000,0.002,0.000
4673700,0.260,0.000,0.002,0.000
4676400,0.463,0.000,0.002,0.000
4679100,0.259,0.000,0.002,0.000
4681800,0.263,0.000,0.002,0.000
4684500,0.259,0.000,0.001,0.000
4687200,0.586,0.000,0.001,0.000
4689900,0.260,0.000,0.003,0.000
4692600,0.266,0.000,0.002,0.000
4695300,0.280,0.000,0.002,0.000
4698000,0.464,0.000,0.001,0.000
4700700,0.261,0.000,0.002,0.000
4703400,0.264,0.000,0.002,0.000
4706100,0.261,0.000,0.002,0.000
4708800,0.534,0.000,0.001,0.000
4711500,0.261,0.000,0.001,0.000
4714200,0.267,0.000,0.001,0.000
4716900,0.262,0.000,0.001,0.000
4719600,0.462,0.000,0.001,0.000
4722300,0.261,0.000,0.002,0.000
4725000,0.265,0.000,0.002,0.000
4727700,0.260,0.000,0.002,0.000
4730400,0.527,0.000,0.001,0.000
4733100,0.261,0.000,0.001,0.000
4735800,0.263,0.000,0.002,0.000
4738500,0.259,0.000,0.002,0.000
4741200,0.459,0.000,0.001,0.000
4743900,0.258,0.000,0.002,0.000
4746600,0.262,0.000,0.002,0.000
4749300,0.256,0.000,0.002,0.000
4752000,0.588,0.000,0.001,0.000
4754700,0.257,0.000,0.001,0.000
4757400,0.261,0.000,0.002,0.000
4760100,0.258,0.000,0.001,0.000
4762800,0.458,0.000,0.001,0.000
4765500,0.258,0.000,0.002,0.000
4768200,0.263,0.000,0.002,0.000
4770900,0.264,0.000,0.001,0.000
4773600,0.528,0.000,0.002,0.000
4776300,0.264,0.000,0.002,0.000
4779000,0.261,0.000,0.002,0.000
4781700,0.258,0.000,0.002,0.000
4784400,0.459,0.000,0.001,0.000
4787100,0.259,0.000,0.002,0.000
4789800,0.264,0.000,0.002,0.000
4792500,0.260,0.000,0.002,0.000
4795200,0.644,0.000,0.001,0.000
4797900,0.259,0.000,0.001,0.000
4800600,0.263,0.000,0.002,0.000
4803300,0.259,0.000,0.003,0.000
4806000,0.464,0.000,0.002,0.000
4808700,0.259,0.000,0.001,0.000
4811400,0.260,0.000,0.006,0.000
4814100,0.257,0.000,0.001,0.000
4816800,0.523,0.000,0.001,0.000
4819500,0.257,0.000,0.002,0.000
4822200,0.261,0.000,0.001,0.000
4824900,0.258,0.000,0.002,0.000
4827600,0.456,0.000,0.002,0.000
4830300,0.259,0.000,0.004,0.000
4833000,0.263,0.000,0.002,0.000
4835700,0.261,0.000,0.002,0.000
4838400,0.651,0.000,0.001,0.000
4841100,0.261,0.000,0.004,0.000
4843800,0.264,0.000,0.007,0.000
4846500,0.263,0.000,0.002,0.000
4849200,0.458,0.000,0.001,0.000
4851900,0.262,0.000,0.001,0.000
4854600,0.265,0.000,0.002,0.000
4857300,0.257,0.000,0.002,0.000
4860000,0.545,0.000,0.001,0.000
4862700,0.255,0.000,0.001,0.000
4865400,0.260,0.000,0.002,0.000
4868100,0.274,0.000,0.001,0.000
4870800,0.452,0.000,0.002,0.000
4873500,0.259,0.000,0.005,0.000
4876200,0.260,0.000,0.002,0.000
4878900,0.278,0.000,0.002,0.000
4881600,0.514,0.000,0.004,0.000
4884300,0.255,0.000,0.002,0.000
4887000,0.263,0.000,0.002,0.000
4889700,0.264,0.000,0.002,0.000
4892400,0.460,0.000,0.002,0.000
4895100,0.257,0.000,0.005,0.000
4897800,0.265,0.000,0.002,0.000
4900500,0.261,0.000,0.002,0.000
4903200,0.744,0.000,0.001,0.000
4905900,0.261,0.000,0.002,0.000
4908600,0.264,0.000,0.002,0.000
4911300,0.260,0.000,0.002,0.000
4914000,0.458,0.000,0.003,0.000
4916700,0.259,0.000,0.002,0.000
4919400,0.264,0.000,0.002,0.000
4922100,0.262,0.000,0.002,0.000
4924800,0.529,0.000,0.006,0.000
4927500,0.262,0.000,0.002,0.000
4930200,0.265,0.000,0.002,0.000
4932900,0.265,0.000,0.002,0.000
4935600,0.460,0.000,0.001,0.000
4938300,0.258,0.000,0.002,0.000
4941000,0.263,0.000,0.002,0.000
4943700,0.259,0.000,0.002,0.000
4946400,0.526,0.000,0.001,0.000
4949100,0.273,0.000,0.006,0.000
4951800,0.265,0.016,0.002,0.000
4954500,0.261,0.000,0.002,0.000
4957200,0.468,0.000,0.001,0.000
4959900,0.273,0.000,0.001,0.000
4962600,0.264,0.000,0.002,0.000
4965300,0.259,0.000,0.001,0.000
4968000,0.574,0.000,0.002,0.000
4970700,0.258,0.000,0.001,0.000
4973400,0.267,0.000,0.002,0.000
4976100,0.264,0.000,0.002,0.000
4978800,0.469,0.023,0.002,0.000
4981500,0.265,0.000,0.002,0.000
4984200,0.264,0.000,0.002,0.000
4986900,0.260,0.000,0.001,0.000
4989600,0.531,0.000,0.001,0.000
4992300,0.257,0.000,0.001,0.000
4995000,0.260,0.000,0.001,0.000
4997700,0.257,0.000,0.001,0.000
5000400,0.463,0.000,0.002,0.000
5003100,0.258,0.000,0.001,0.000
5005800,0.261,0.000,0.002,0.000
5008500,0.258,0.000,0.002,0.000
5011200,0.570,0.000,0.002,0.000
5013900,0.258,0.000,0.002,0.000
5016600,0.261,0.000,0.002,0.000
5019300,0.258,0.018,0.002,0.000
5022000,0.463,0.000,0.001,0.000
5024700,0.257,0.000,0.001,0.000
5027400,0.262,0.000,0.001,0.000
5030100,0.259,0.000,0.002,0.000
5032800,0.573,0.000,0.001,0.000
5035500,0.260,0.000,0.002,0.000
5038200,0.266,0.000,0.002,0.000
5040900,0.263,0.000,0.002,0.000
5043600,0.462,0.000,0.002,0.000
5046300,0.260,0.000,0.001,0.000
5049000,0.263,0.000,0.002,0.000
5051700,0.260,0.000,0.001,0.000
5054400,0.533,0.000,0.001,0.000
5057100,0.262,0.000,0.001,0.000
5059800,0.263,0.000,0.002,0.000
5062500,0.262,0.000,0.002,0.000
5065200,0.465,0.000,0.002,0.000
5067900,0.262,0.000,0.002,0.000
5070600,0.267,0.000,0.001,0.000
5073300,0.266,0.000,0.002,0.000
5076000,0.529,0.000,0.001,0.000
5078700,0.261,0.000,0.002,0.000
5081400,0.265,0.000,0.002,0.000
5084100,0.263,0.000,0.002,0.000
5086800,0.468,0.000,0.005,0.000
5089500,0.262,0.000,0.002,0.000
5092200,0.264,0.000,0.002,0.000
5094900,1.923,0.000,0.002,0.000
5097600,1.449,0.000,0.001,0.000
5100300,0.258,0.000,0.001,0.000
5103000,0.260,0.000,0.005,0.000
5105700,0.259,0.000,0.001,0.000
5108400,0.461,0.000,0.002,0.000
5111100,0.261,0.000,0.002,0.000
5113800,0.265,0.000,0.002,0.000
5116500,0.261,0.000,0.002,0.000
5119200,0.530,0.000,0.006,0.000
5121900,0.259,0.000,0.001,0.000
5124600,0.261,0.000,0.002,0.000
5127300,0.292,0.000,0.083,0.000
5130000,0.562,0.000,0.002,0.000
5132700,0.260,0.000,0.001,0.000
5135400,0.265,0.000,0.003,0.000
5138100,0.262,0.000,0.001,0.000
5140800,0.530,0.000,0.001,0.000
5143500,0.263,0.000,0.002,0.000
5146200,0.271,0.000,0.002,0.000
5148900,0.267,0.000,0.001,0.000
5151600,0.467,0.000,0.002,0.000
5154300,0.266,0.000,0.004,0.000
5157000,0.268,0.000,0.001,0.000
5159700,0.263,0.000,0.002,0.000
5162400,0.527,0.000,0.001,0.000
5165100,0.261,0.000,0.003,0.000
5167800,0.265,0.000,0.002,0.000
5170500,0.260,0.000,0.002,0.000
5173200,0.476,0.000,0.002,0.000
5175900,0.258,0.000,0.002,0.000
5178600,0.263,0.000,0.002,0.000
5181300,0.260,0.000,0.001,0.000
5184000,0.581,0.000,0.002,0.000
5186700,0.259,0.000,0.002,0.000
5189400,0.262,0.000,0.002,0.000
5192100,0.262,0.000,0.002,0.000
5194800,0.460,0.000,0.002,0.000
5197500,0.262,0.000,0.001,0.000
5200200,0.264,0.000,0.004,0.000
5202900,0.260,0.000,0.002,0.000
5205600,0.524,0.000,0.001,0.000
5208300,0.259,0.000,0.005,0.000
5211000,0.262,0.000,0.002,0.000
5213700,0.256,0.000,0.001,0.000
5216400,0.458,0.000,0.002,0.000
5219100,0.256,0.000,0.001,0.000
5221800,0.261,0.000,0.002,0.000
5224500,0.258,0.000,0.004,0.000
5227200,0.521,0.000,0.001,0.000
5229900,0.265,0.000,0.001,0.000
5232600,0.272,0.000,0.002,0.000
5235300,0.270,0.000,0.001,0.000
5238000,0.474,0.000,0.005,0.000
5240700,0.272,0.000,0.001,0.000
5243400,0.275,0.000,0.007,0.000
5246100,0.263,0.000,0.001,0.000
5248800,0.597,0.000,0.001,0.000
5251500,0.259,0.000,0.002,0.000
5254200,0.263,0.000,0.002,0.000
5256900,0.261,0.000,0.002,0.000
5259600,0.462,0.000,0.001,0.000
5262300,0.257,0.000,0.002,0.000
5265000,0.260,0.000,0.001,0.000
5267700,0.257,0.000,0.002,0.000
5270400,0.525,0.000,0.001,0.000
5273100,0.257,0.000,0.002,0.000
5275800,0.259,0.000,0.002,0.000
5278500,0.282,0.000,0.006,0.000
5281200,0.465,0.000,0.002,0.000
5283900,0.256,0.000,0.002,0.000
5286600,0.263,0.000,0.002,0.000
5289300,0.259,0.000,0.002,0.000
5292000,0.529,0.000,0.002,0.000
5294700,0.254,0.000,0.001,0.000
5297400,0.258,0.000,0.005,0.000
5300100,0.254,0.000,0.002,0.000
5302800,0.459,0.000,0.007,0.000
5305500,0.256,0.000,0.001,0.000
5308200,0.263,0.000,0.001,0.000
5310900,0.272,0.000,0.002,0.000
5313600,0.638,0.000,0.001,0.000
5316300,0.258,0.000,0.002,0.000
5319000,0.268,0.000,0.001,0.000
5321700,0.267,0.000,0.001,0.000
5324400,0.472,0.000,0.006,0.000
5327100,0.268,0.000,0.001,0.000
5329800,0.272,0.000,0.001,0.000
5332500,0.278,0.000,0.002,0.000
5335200,0.532,0.000,0.001,0.000
5337900,0.262,0.000,0.002,0.000
5340600,0.264,0.000,0.001,0.000
5343300,0.258,0.000,0.002,0.000
5346000,0.460,0.010,0.002,0.000
5348700,0.276,0.000,0.011,0.000
5351400,0.274,0.000,0.002,0.000
5354100,0.260,0.000,0.001,0.000
5356800,0.524,0.002,0.001,0.000
5359500,0.259,0.000,0.001,0.000
5362200,0.262,0.000,0.002,0.000
5364900,0.259,0.000,0.001,0.000
5367600,0.460,0.000,0.002,0.000
5370300,0.263,0.000,0.004,0.000
5373000,0.265,0.000,0.002,0.000
5375700,0.420,0.000,0.009,0.000
5378400,0.579,0.014,0.002,0.000
5381100,0.257,0.000,0.006,0.000
5383800,0.262,0.000,0.002,0.000
5386500,0.258,0.000,0.002,0.000
5389200,0.459,0.000,0.002,0.000
5391900,0.277,0.000,0.001,0.000
5394600,0.261,0.000,0.001,0.000
5397300,0.258,0.000,0.002,0.000
5400000,0.563,0.000,0.002,0.000
5402700,0.263,0.000,0.001,0.000
5405400,0.270,0.000,0.003,0.000
5408100,0.266,0.000,0.001,0.000
5410800,0.467,0.000,0.002,0.000
5413500,0.265,0.000,0.001,0.000
5416200,0.282,0.000,0.002,0.000
5418900,0.263,0.000,0.001,0.000
5421600,0.537,0.000,0.001,0.000
5424300,0.258,0.000,0.002,0.000
5427000,0.264,0.000,0.001,0.000
5429700,0.266,0.000,0.001,0.000
5432400,0.460,0.000,0.002,0.000
5435100,0.262,0.000,0.002,0.000
5437800,0.266,0.000,0.005,0.000
5440500,0.264,0.000,0.002,0.000
5443200,0.524,0.000,0.001,0.000
5445900,0.261,0.000,0.002,0.000
5448600,0.265,0.029,0.001,0.000
5451300,0.260,0.000,0.005,0.000
5454000,0.465,0.000,0.002,0.000
5456700,0.257,0.000,0.001,0.000
5459400,0.261,0.000,0.001,0.000
5462100,0.259,0.000,0.004,0.000
5464800,0.573,0.000,0.001,0.000
5467500,0.259,0.000,0.002,0.000
5470200,0.266,0.000,0.002,0.000
5472900,0.258,0.000,0.006,0.000
5475600,0.457,0.000,0.002,0.000
5478300,0.261,0.000,0.002,0.000
5481000,0.261,0.000,0.002,0.000
5483700,0.260,0.000,0.002,0.000
5486400,0.529,0.000,0.001,0.000
5489100,0.257,0.000,0.002,0.000
5491800,0.263,0.000,0.003,0.000
5494500,0.263,0.000,0.001,0.000
5497200,0.467,0.000,0.002,0.000
5499900,0.263,0.000,0.001,0.000
5502600,0.264,0.000,0.002,0.000
5505300,0.259,0.000,0.002,0.000
5508000,0.523,0.013,0.002,0.000
5510700,0.256,0.000,0.001,0.000
5513400,0.261,0.000,0.002,0.000
5516100,0.257,0.000,0.002,0.000
5518800,0.459,0.000,0.002,0.000
5521500,0.260,0.000,0.002,0.000
5524200,0.263,0.000,0.002,0.000
5526900,0.259,0.000,0.001,0.000
5529600,0.629,0.000,0.002,0.000
5532300,0.258,0.000,0.002,0.000
5535000,0.261,0.000,0.001,0.000
5537700,0.257,0.000,0.002,0.000
5540400,0.457,0.000,0.002,0.000
5543100,0.257,0.000,0.002,0.000
5545800,0.263,0.000,0.002,0.000
5548500,0.258,0.000,0.003,0.000
5551200,0.524,0.000,0.001,0.000
5553900,0.260,0.000,0.002,0.000
5556600,0.268,0.000,0.001,0.000
5559300,0.260,0.000,0.001,0.000
5562000,0.461,0.000,0.002,0.000
5564700,0.263,0.000,0.002,0.000
5567400,0.264,0.000,0.002,0.000
5570100,0.258,0.000,0.002,0.000
5572800,0.523,0.000,0.002,0.000
5575500,0.259,0.000,0.003,0.000
5578200,0.262,0.000,0.002,0.000
5580900,0.262,0.000,0.002,0.000
5583600,0.460,0.000,0.002,0.000
5586300,0.262,0.000,0.001,0.000
5589000,0.264,0.000,0.001,0.000
5591700,0.261,0.000,0.002,0.000
5594400,0.521,0.000,0.001,0.000
5597100,0.258,0.000,0.002,0.000
5599800,0.261,0.000,0.003,0.000
5602500,0.257,0.000,0.001,0.000
5605200,0.457,0.000,0.002,0.000
5607900,0.257,0.000,0.002,0.000
5610600,0.259,0.000,0.001,0.000
5613300,0.256,0.000,0.002,0.000
5616000,0.571,0.000,0.001,0.000
5618700,0.257,0.000,0.001,0.000
5621400,0.298,0.000,0.095,0.000
5624100,0.312,0.000,0.001,0.000
5626800,0.459,0.000,0.001,0.000
5629500,0.258,0.000,0.001,0.000
5632200,0.266,0.000,0.002,0.000
5634900,0.260,0.000,0.002,0.000
5637600,0.527,0.000,0.001,0.000
5640300,0.262,0.000,0.001,0.000
5643000,0.267,0.000,0.001,0.000
5645700,0.263,0.000,0.002,0.000
5648400,0.458,0.000,0.001,0.000
5651100,0.260,0.000,0.003,0.000
5653800,0.262,0.000,0.008,0.000
5656500,0.260,0.000,0.002,0.000
5659200,0.519,0.006,0.008,0.000
5661900,0.274,0.000,0.001,0.000
5664600,0.262,0.000,0.003,0.000
5667300,0.260,0.000,0.002,0.000
5670000,0.464,0.000,0.001,0.000
5672700,0.264,0.000,0.001,0.000
5675400,0.267,0.000,0.002,0.000
5678100,0.264,0.000,0.001,0.000
5680800,0.569,0.000,0.004,0.000
5683500,0.258,0.000,0.001,0.000
5686200,0.265,0.000,0.002,0.000
5688900,0.257,0.000,0.002,0.000
5691600,0.457,0.000,0.002,0.000
5694300,0.259,0.000,0.001,0.000
5697000,0.260,0.000,0.002,0.000
5699700,0.254,0.000,0.002,0.000
5702400,0.520,0.000,0.001,0.000
5705100,0.252,0.000,0.003,0.000
5707800,0.258,0.000,0.002,0.000
5710500,0.254,0.000,0.002,0.000
5713200,0.454,0.000,0.002,0.000
5715900,0.254,0.000,0.002,0.000
5718600,0.260,0.000,0.002,0.000
5721300,0.256,0.000,0.002,0.000
5724000,0.516,0.000,0.002,0.000
5726700,0.255,0.000,0.001,0.000
5729400,0.259,0.000,0.001,0.000
5732100,0.258,0.000,0.001,0.000
5734800,0.455,0.000,0.001,0.000
5737500,0.256,0.000,0.001,0.000
5740200,0.265,0.000,0.003,0.000
5742900,0.257,0.000,0.001,0.000
5745600,0.640,0.000,0.001,0.000
5748300,0.257,0.000,0.002,0.000
5751000,0.262,0.000,0.002,0.000
5753700,0.263,0.000,0.002,0.000
5756400,0.460,0.000,0.002,0.000
5759100,0.260,0.000,0.003,0.000
5761800,0.265,0.000,0.002,0.000
5764500,0.267,0.000,0.002,0.000
5767200,0.525,0.000,0.001,0.000
5769900,0.261,0.000,0.001,0.000
5772600,0.268,0.000,0.001,0.000
5775300,0.261,0.000,0.002,0.000
5778000,0.460,0.000,0.001,0.000
5780700,0.260,0.000,0.002,0.000
5783400,0.265,0.004,0.002,0.000
5786100,0.262,0.000,0.004,0.000
5788800,0.526,0.000,0.001,0.000
5791500,0.260,0.000,0.001,0.000
5794200,0.265,0.000,0.001,0.000
