,Component,Waiting,Interpolation,Sending
1242000,0.396,0.007,0.002,0.000

1244700,0.227,0.000,0.001,0.000

1247400,0.234,0.016,0.004,0.000

1250100,0.226,0.000,0.002,0.000

1252800,0.474,0.010,0.001,0.000

1255500,0.234,0.000,0.002,0.000

1258200,0.232,0.002,0.002,0.000

1260900,0.226,0.001,0.002,0.000

1263600,0.401,0.012,0.001,0.000

1266300,0.235,0.000,0.003,0.000

1269000,0.231,0.001,0.003,0.000

1271700,0.228,0.011,0.002,0.000

1274400,0.551,0.010,0.004,0.000

1277100,0.299,0.000,0.013,0.000

1279800,0.302,0.000,0.016,0.000

1282500,0.331,0.000,0.069,0.000

1285200,0.641,0.012,0.077,0.000

1287900,0.385,0.000,0.075,0.000

1290600,0.438,0.235,0.076,0.000

1293300,0.424,0.411,0.037,0.000

1296000,0.995,0.125,0.009,0.000

1298700,0.286,0.000,0.010,0.000

1301400,0.306,0.000,0.006,0.000

1304100,0.225,0.000,0.002,0.000

1306800,0.395,0.016,0.001,0.000

1309500,0.222,0.000,0.002,0.000

1312200,0.230,0.019,0.001,0.000

1314900,0.223,0.000,0.001,0.000

1317600,0.459,0.014,0.001,0.000

1320300,0.228,0.000,0.014,0.000

1323000,0.234,0.000,0.002,0.000

1325700,0.232,0.003,0.002,0.000

1328400,0.399,0.001,0.002,0.000

1331100,0.228,0.000,0.005,0.000

1333800,0.238,0.020,0.001,0.000

1336500,0.236,0.000,0.002,0.000

1339200,0.457,0.005,0.001,0.000

1341900,0.240,0.000,0.001,0.000

1344600,0.233,0.000,0.002,0.000

1347300,0.236,0.011,0.002,0.000

1350000,0.399,0.000,0.002,0.000

1352700,0.280,0.000,0.103,0.000

1355400,0.268,0.000,0.002,0.000

1358100,0.228,0.000,0.002,0.000

1360800,0.530,0.017,0.001,0.000

1363500,0.228,0.000,0.002,0.000

1366200,0.229,0.014,0.002,0.000

